Rk,Player,From,To,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
275,Eric Maynor\eric-maynor-1,2006,2009,Virginia Commonwealth,CAA,130,3990,,.555,.498,,,6.4,36.3,,0.3,15.3,26.3,,,,9.8,7.9,17.7,,,
276,Joakim Noah\joakim-noah-1,2005,2007,Florida,SEC,108,2279,,.642,.617,,,16.5,16.0,,6.4,18.0,24.2,,,,8.7,9.0,17.7,,,
277,Patrick Patterson\patrick-patterson-1,2008,2010,Kentucky,SEC,97,3295,23.8,.625,.597,10.6,13.4,13.8,10.0,1.2,3.9,11.3,21.3,498,133.1,94.9,12.0,5.7,17.7,,,
278,Tarvis Williams\tarvis-williams-1,1998,2001,Hampton,MEAC,114,,,.584,.546,,,,,,,11.5,,,,,10.0,7.7,17.7,,,
279,Andre Emmett\andre-emmett-1,2001,2004,Texas Tech,Big 12,128,4140,,.547,.515,,,10.3,10.5,,0.6,10.4,26.5,,,,9.4,8.2,17.6,,,
280,Devin Harris\devin-harris-1,2002,2004,Wisconsin,Big Ten,96,3356,,.593,.542,,,7.7,28.8,,0.3,12.4,27.6,,,,9.8,7.8,17.6,,,
281,Tariq Kirksay\tariq-kirksay-1,1997,2000,Iona,MAAC,123,,,.583,.539,,,,,,,,,,,,10.3,7.4,17.6,,,
282,Gerald Lee\gerald-lee-1,2007,2010,Old Dominion,CAA,137,3735,22.9,.570,.528,7.1,11.9,10.3,10.2,1.2,2.3,13.9,24.6,456,119.4,94.8,9.1,8.5,17.6,,,
283,Damian Lillard\damian-lillard-1,2009,2012,Weber State,Big Sky,104,3363,29.3,.606,.540,1.7,14.2,8.1,24.3,2.3,0.6,13.4,28.6,1498,124.1,103.1,14.2,3.4,17.6,9.5,-1.4,8.1
284,Garrison Mathews\garrison-matthews-1,2016,2019,Lipscomb,A-Sun,134,3774,22.9,.602,.552,4.1,15.2,9.8,13.4,1.6,0.9,11.8,29.0,2212,116.7,102.1,12.2,5.4,17.6,4.4,-1.8,2.6
285,Dallas Moore\dallas-moore-1,2014,2017,North Florida,A-Sun,135,4463,21.9,.583,.557,2.4,7.8,5.2,26.1,1.6,0.2,12.6,26.3,2391,118.9,111.0,15.0,2.6,17.6,3.5,-3.6,-0.1
286,Emmett Naar\emmett-naar-1,2015,2018,Saint Mary's (CA),WCC,135,4533,16.8,.584,.537,1.4,8.1,5.0,31.9,1.6,0.3,22.1,18.3,1654,117.4,102.6,11.3,6.3,17.6,3.0,0.5,3.5
287,Paul Pierce\paul-pierce-1,1996,1998,Kansas,Total,108,3030,,.555,.521,,,,,,,15.8,,,,,8.0,9.6,17.6,,,
288,Wayne Simien\wayne-simien-1,2002,2005,Kansas,Big 12,106,2817,,.612,.561,,,16.6,8.4,,1.6,12.5,26.2,,,,10.4,7.2,17.6,,,
289,Jay Williams\jay-williams-1,2000,2002,Duke,ACC,108,3572,,.572,.552,,,,,,,18.9,,,,,10.3,7.2,17.6,,,
290,Thurman Zimmerman\thurman-zimmerman-1,2003,2006,South Carolina State,MEAC,116,3632,,.583,.524,,,15.9,20.6,,1.1,19.3,28.5,,,,10.8,6.8,17.6,,,
291,Joel Bolomboy\joel-bolomboy-1,2013,2016,Weber State,Big Sky,130,3743,22.9,.598,.548,14.4,27.2,21.3,5.4,1.2,4.6,17.3,21.4,1537,115.5,94.2,9.6,7.8,17.5,-0.5,1.6,1.2
292,Jordan Caroline\jordan-caroline-1,2015,2019,Total,Total,138,4535,19.8,.538,.499,9.7,19.5,14.7,10.6,1.4,0.9,12.4,24.2,2072,111.3,100.5,10.3,7.1,17.5,1.8,0.7,2.6
293,Kyle Collinsworth\kyle-collinsworth-1,2011,2016,Brigham Young,Total,140,4330,21.0,.527,.489,7.7,18.2,13.0,29.0,2.9,1.4,18.5,21.7,2021,111.0,97.8,9.7,7.8,17.5,3.2,4.5,7.7
294,Joel Cornette\joel-cornette-1,2000,2003,Butler,Total,128,2014,,.532,.545,,,13.8,17.7,,2.7,18.7,20.8,,,,4.4,13.1,17.5,,,
295,Javonte Green\javonte-green-1,2012,2015,Radford,Big South,133,3378,29.6,.562,.528,11.8,26.0,18.5,10.1,4.3,2.7,12.6,29.0,1802,113.1,93.9,10.5,7.0,17.5,1.4,0.9,2.3
296,R.J. Hunter\rj-hunter-1,2013,2015,Georgia State,Total,99,3438,25.9,.579,.519,2.5,14.4,8.6,15.0,3.4,3.4,9.7,27.5,1679,118.6,99.2,12.0,5.5,17.5,5.9,0.4,6.3
297,Drew McDonald\drew-mcdonald-1,2016,2019,Northern Kentucky,Horizon,131,3652,23.8,.574,.532,8.5,25.0,16.9,14.9,0.9,1.7,12.9,28.1,1975,114.8,98.5,11.0,6.5,17.5,2.3,-0.1,2.2
298,Brad Miller\brad-miller-1,1996,1998,Purdue,Big Ten,96,2604,,.643,.576,,,,,,,18.2,,,,,10.2,7.3,17.5,,,
299,John Shurna\john-shurna-1,2009,2012,Northwestern,Big Ten,130,4132,25.1,.587,.557,4.7,15.2,9.8,17.7,1.9,3.9,11.0,26.7,1641,117.7,106.3,13.6,3.9,17.5,7.3,1.3,8.6
300,Josh Carter\josh-carter-1,2006,2009,Texas A&M,Big 12,135,3709,,.606,.574,,,8.3,15.3,,1.2,10.2,17.8,,,,10.7,6.6,17.4,,,
301,Bonzie Colson\bonzie-colson-1,2015,2018,Notre Dame,ACC,125,3132,29.1,.592,.549,10.3,22.8,16.7,8.2,2.4,5.2,8.4,25.3,1542,124.0,98.2,11.8,5.6,17.4,4.8,4.0,8.8
302,Chris Douglas-Roberts\chris-douglas-roberts-1,2006,2008,Memphis,CUSA,109,2845,,.611,.575,,,7.4,13.2,,1.2,14.6,26.7,,,,10.0,7.4,17.4,,,
303,Kevin Freeman\kevin-freeman-1,1997,2000,Connecticut,Big East,140,,,.578,.538,,,,,,,,,,,,8.7,8.6,17.4,,,
304,Arthur Johnson\arthur-johnson-1,2001,2004,Missouri,Big 12,132,3077,,.539,.526,,,15.3,8.0,,3.7,13.6,26.5,,,,6.5,10.9,17.4,,,
305,Brian Skinner\brian-skinner-1,1996,1998,Baylor,Total,85,1873,,.579,.571,,,,,,,15.9,,,,,8.2,9.2,17.4,,,
306,Greivis Vasquez\greivis-vasquez-1,2007,2010,Maryland,ACC,136,4568,25.6,.537,.490,3.8,10.2,7.6,32.7,2.8,0.7,18.2,26.0,671,113.6,97.7,9.5,7.9,17.4,,,
307,Ryan Wittman\ryan-wittman-1,2007,2010,Cornell,Ivy,121,4140,22.9,.609,.582,1.9,12.4,7.4,9.9,1.9,0.8,10.8,23.3,505,122.1,102.0,13.5,3.9,17.4,,,
308,Brandon Wolfram\brandon-wolfram-1,1998,2001,Texas-El Paso,WAC,114,3447,,.637,.587,,,,,,,15.0,,,,,13.6,3.9,17.4,,,
309,Jeff Adrien\jeff-adrien-1,2006,2009,Connecticut,Big East,133,3930,,.542,.516,,,15.4,7.9,,2.5,14.7,19.6,,,,6.1,11.2,17.3,,,
310,Jalen Brunson\jalen-brunson-1,2016,2018,Villanova,Big East,116,3349,22.1,.628,.588,1.8,8.1,5.1,24.3,1.7,0.0,14.1,24.0,1669,124.6,102.4,12.4,4.8,17.3,6.6,1.1,7.7
311,Jon Diebler\jon-diebler-1,2008,2011,Ohio State,Big Ten,144,4688,17.9,.622,.595,1.1,7.9,5.1,10.7,1.8,0.5,12.0,15.7,819,134.9,99.0,11.2,6.2,17.3,9.8,2.7,12.6
312,Anthony Gill\anthony-gill-1,2012,2016,Total,Total,139,3412,23.3,.597,.563,11.1,16.8,13.9,7.2,1.6,2.4,12.4,23.0,1384,119.9,96.3,10.7,6.5,17.3,4.2,3.0,7.2
313,LaDontae Henton\ladontae-henton-1,2012,2015,Providence,Big East,135,4909,19.3,.536,.494,7.5,18.0,12.6,7.2,2.0,1.9,11.4,22.6,1883,111.4,101.4,10.7,6.6,17.3,3.4,1.2,4.6
314,Trevor Huffman\trevor-huffman-1,1999,2002,Kent State,MAC,131,1212,,.560,.492,,,5.1,24.7,,0.6,13.9,25.4,,,,9.6,7.7,17.3,,,
315,David Kool\david-kool-1,2007,2010,Western Michigan,MAC,125,4002,27.7,.576,.499,3.5,9.7,6.8,17.9,3.0,0.0,13.3,29.9,650,124.3,101.7,12.9,4.4,17.3,,,
316,B.J. Mckie\bj-mckie-1,1996,1999,South Carolina,SEC,123,,,.588,.521,,,,,,,,,,,,13.5,3.9,17.3,,,
317,Alex Ruoff\alex-ruoff-1,2006,2009,West Virginia,Big East,127,3633,,.590,.557,,,6.2,21.9,,1.0,15.1,20.1,,,,8.8,8.5,17.3,,,
318,Kyle Weems\kyle-weems-1,2009,2012,Missouri State,MVC,134,3981,24.8,.546,.517,6.0,21.8,13.2,12.0,2.3,3.1,9.6,25.9,1394,114.6,95.8,9.9,7.4,17.3,4.3,1.6,5.9
319,Jeff Allen\jeff-allen-2,2008,2011,Virginia Tech,ACC,134,3927,21.5,.530,.501,9.8,23.9,16.4,9.9,3.1,3.4,18.1,25.2,846,102.1,87.1,5.9,11.3,17.2,0.9,4.7,5.6
320,Mikal Bridges\mikal-bridges-1,2016,2018,Villanova,Big East,116,3171,22.7,.656,.623,5.3,13.4,9.6,10.3,3.0,3.6,11.0,18.3,1240,131.1,95.3,10.5,6.7,17.2,7.1,5.7,12.8
321,Dee Brown\dee-brown-2,2003,2006,Illinois,Big Ten,137,4698,,.543,.521,,,5.7,26.9,,0.1,15.0,21.7,,,,8.1,9.2,17.2,,,
322,Deonte Burton\deonte-burton-1,2011,2014,Nevada,Total,130,4393,21.7,.562,.501,1.4,8.9,5.1,26.7,2.3,1.3,13.0,25.3,2087,116.3,107.5,13.9,3.3,17.2,5.2,-0.8,4.4
323,Williams Byrd\williams-byrd-1,2005,2008,Arkansas-Pine Bluff,SWAC,119,3594,,.519,.493,,,12.0,15.5,,5.2,16.2,22.4,,,,4.3,12.9,17.2,,,
324,Ian Clark\ian-clark-1,2010,2013,Belmont,Total,133,3818,20.6,.626,.605,2.0,9.8,6.0,15.6,2.5,0.8,15.3,23.6,1670,116.6,98.1,11.2,6.0,17.2,6.1,0.3,6.4
325,Tim Clifford\tim-clifford-1,2005,2008,Holy Cross,Patriot,124,2882,,.573,.535,,,11.8,10.0,,6.3,19.6,25.2,,,,7.3,9.8,17.2,,,
326,Quinn Cook\quinn-cook-1,2012,2015,Duke,ACC,143,4033,18.8,.568,.528,1.6,9.5,5.6,23.5,2.2,0.2,12.7,20.2,1611,120.5,102.0,11.9,5.3,17.2,6.6,1.5,8.1
327,Shan Foster\shan-foster-1,2005,2008,Vanderbilt,SEC,132,3990,,.617,.595,,,7.4,10.6,,0.5,10.9,23.0,,,,13.2,4.0,17.2,,,
328,Harold Jamison\harold-jamison-1,1996,1999,Clemson,ACC,129,2570,,.598,.609,,,,,,,18.1,,,,,8.4,8.8,17.2,,,
329,Brice Johnson\brice-johnson-1,2013,2016,North Carolina,ACC,148,3102,28.1,.601,.577,11.4,25.0,18.3,8.5,2.0,5.5,11.3,24.9,1536,120.5,93.2,10.4,6.8,17.2,4.7,5.1,9.8
330,Alex Loughton\alex-loughton-1,2003,2006,Old Dominion,CAA,124,3487,,.545,.494,,,15.3,12.1,,1.6,12.7,24.7,,,,7.0,10.2,17.2,,,
331,Jamaal Magloire\jamaal-magloire-1,1997,2000,Kentucky,SEC,145,2272,,.537,.503,,,,,,,20.0,,,,,4.4,12.8,17.2,,,
332,David Padgett\david-padgett-1,2004,2008,Total,Total,114,2657,,.631,.594,,,12.3,15.6,,4.1,16.7,20.8,,,,8.4,8.9,17.2,,,
333,Marcus Paige\marcus-paige-1,2013,2016,North Carolina,ACC,141,4570,17.8,.554,.509,1.3,8.3,4.8,22.3,2.5,0.8,14.0,20.2,1825,116.7,102.4,11.2,6.0,17.2,6.0,2.0,8.0
334,Lawrence Roberts\lawrence-roberts-1,2002,2005,Total,Total,118,3701,,.528,.479,,,17.9,10.4,,1.8,13.2,27.0,,,,6.5,10.8,17.2,,,
335,Andrew Bogut\andrew-bogut-1,2004,2005,Utah,MWC,68,2226,,.629,.612,,,24.2,18.2,,4.2,17.0,29.7,,,,9.4,7.7,17.1,,,
336,Evan Bradds\evan-bradds-1,2014,2017,Belmont,OVC,129,3606,24.4,.686,.673,8.2,21.5,15.2,12.9,0.9,0.8,16.8,23.8,1776,123.8,104.7,12.8,4.3,17.1,3.3,-0.2,3.1
337,Keith Carter\keith-carter-1,1996,1999,Mississippi,SEC,117,,,.570,.543,,,,,,,,,,,,9.2,7.8,17.1,,,
338,Eric Channing\eric-channing-1,1999,2002,New Mexico State,Total,124,993,,.610,.570,,,5.9,9.3,,0.4,13.3,22.3,,,,12.8,4.3,17.1,,,
339,Bryce Cotton\bryce-cotton-1,2011,2014,Providence,Big East,130,4314,20.0,.571,.512,1.8,8.3,5.0,20.4,1.6,0.3,10.0,22.7,1836,122.3,108.6,14.2,2.9,17.1,7.0,-1.2,5.8
340,Eric Hicks\eric-hicks-1,2003,2006,Cincinnati,Total,123,3123,,.539,.517,,,15.7,4.7,,4.8,11.7,20.5,,,,4.7,12.4,17.1,,,
341,George Hill\george-hill-1,2005,2008,IUPUI,Total,95,3164,,.628,.574,,,11.0,22.3,,0.7,15.7,25.8,,,,12.0,5.1,17.1,,,
342,Al Horford\al-horford-1,2005,2007,Florida,SEC,109,2798,,.601,.586,,,17.0,11.6,,4.9,15.6,18.6,,,,7.0,10.0,17.1,,,
343,Jason Kapono\jason-kapono-1,2000,2003,UCLA,Pac-10,127,4313,,.613,.575,,,8.6,11.8,,0.1,14.3,22.1,,,,13.7,3.5,17.1,,,
344,Augustine Rubit\augustine-rubit-1,2011,2014,South Alabama,Sun Belt,118,3756,25.7,.557,.503,14.4,21.7,17.9,8.5,1.1,3.8,13.5,26.2,1869,114.7,100.1,11.7,5.4,17.1,2.1,-0.4,1.7
345,Russ Smith\russ-smith-1,2011,2014,Louisville,Total,133,3228,23.5,.528,.473,3.4,9.4,6.4,25.0,4.7,0.3,14.9,32.6,1827,108.1,88.5,8.8,8.3,17.1,5.7,3.4,9.1
346,Ryan Arcidiacono\ryan-arcidiacono-1,2013,2016,Villanova,Big East,144,4592,15.4,.554,.503,1.2,7.3,4.3,22.8,2.2,0.1,14.9,19.2,1656,114.3,100.2,10.0,7.0,17.0,4.4,1.4,5.8
347,Matt Bouldin\matt-bouldin-1,2007,2010,Gonzaga,WCC,133,4225,20.6,.584,.540,1.6,12.5,7.2,19.3,2.3,0.4,16.3,20.5,512,118.3,97.9,10.2,6.9,17.0,,,
348,Brian Cardinal\brian-cardinal-1,1997,2000,Purdue,Big Ten,132,3693,,.581,.521,,,,,,,15.6,,,,,9.4,7.6,17.0,,,
349,Louis Graham\louis-graham-1,2005,2008,Georgia Southern,Southern,124,2900,,.549,.522,,,18.2,3.4,,5.2,14.6,25.1,,,,6.2,10.8,17.0,,,
350,Ben Hansbrough\ben-hansbrough-1,2007,2011,Total,Total,134,4275,21.5,.612,.570,2.7,9.8,6.3,21.9,2.0,0.3,16.3,19.0,1024,124.5,106.1,12.2,4.8,17.0,9.6,0.7,10.3
351,Chris Johnson\chris-johnson-1,2009,2012,Dayton,A-10,138,3439,22.0,.580,.535,9.6,17.4,14.2,9.1,1.8,1.6,11.1,21.0,1161,121.6,96.9,10.3,6.7,17.0,6.6,1.6,8.2
352,Tanner Leissner\tanner-leissner-1,2015,2018,New Hampshire,AEC,122,4096,20.5,.546,.488,8.0,16.1,12.0,11.2,0.9,1.2,11.3,25.6,1896,112.8,100.2,10.4,6.6,17.0,0.9,-0.6,0.3
353,Joe Linderman\joe-linderman-1,1997,2001,Drexel,AEC,110,,,.585,.565,,,,,,,15.8,,,,,10.9,6.1,17.0,,,
354,Danny Moore\danny-moore-1,1997,1999,Missouri State,MVC,98,,,.607,.540,,,,,,,,,,,,11.2,5.8,17.0,,,
355,Ugonna Onyekwe\ugonna-onyekwe-1,2000,2003,Pennsylvania,Ivy,118,1797,,.546,.526,,,13.5,17.2,,2.0,14.9,33.0,,,,7.9,9.2,17.0,,,
356,London Perrantes\london-perrantes-1,2014,2017,Virginia,ACC,138,4425,15.4,.552,.512,1.2,9.3,5.4,24.9,1.8,0.5,16.0,17.2,1336,114.2,97.0,8.5,8.5,17.0,4.6,3.3,7.9
357,Antonio Reynolds-Dean\antonio-reynolds-dean-1,1996,1999,Rhode Island,A-10,131,,,.524,.484,,,,,,,,,,,,5.3,11.7,17.0,,,
358,Colt Ryan\colt-ryan-1,2010,2013,Evansville,MVC,128,4379,21.5,.561,.494,2.4,12.5,7.2,21.8,2.5,0.6,12.7,28.1,2121,110.7,103.2,12.3,4.7,17.0,6.3,-0.1,6.2
359,Salim Stoudamire\salim-stoudamire-1,2002,2005,Arizona,Pac-10,129,3848,,.646,.602,,,4.1,13.3,,0.2,14.7,22.3,,,,14.1,2.8,17.0,,,
360,TaShawn Thomas\tashawn-thomas-1,2012,2015,Total,Total,131,4001,24.9,.575,.560,10.7,19.5,15.2,12.4,1.8,6.5,14.2,22.8,1747,113.8,98.3,10.4,6.6,17.0,3.0,4.0,7.1
361,Jamar Wilson\jamar-wilson-1,2003,2007,Albany (NY),AEC,120,4355,,.575,.511,,,8.3,27.8,,0.6,19.6,28.6,,,,12.3,4.7,17.0,,,
362,Matt Bonner\matt-bonner-1,2000,2003,Florida,SEC,131,3281,,.599,.574,,,11.4,9.7,,1.4,11.8,22.9,,,,9.6,7.2,16.9,,,
363,Norris Cole\norris-cole-1,2008,2011,Cleveland State,Horizon,140,4114,25.6,.539,.480,2.0,13.0,6.4,26.0,3.5,0.3,13.4,26.8,1332,113.0,98.5,10.5,6.4,16.9,8.0,2.7,10.7
364,JaMychal Green\jamychal-green-1,2009,2012,Alabama,SEC,123,3340,26.6,.564,.520,12.0,18.9,15.7,10.6,2.3,6.5,17.5,27.4,1271,107.7,89.8,8.3,8.6,16.9,3.1,6.2,9.2
365,Rylan Hainje\rylan-hainje-1,1999,2002,Butler,Total,127,1017,,.561,.533,,,12.3,12.2,,0.8,15.4,25.7,,,,7.7,9.2,16.9,,,
366,Lazar Hayward\lazar-hayward-1,2007,2010,Marquette,Big East,138,3648,25.7,.550,.509,8.2,21.3,15.1,8.1,3.6,1.2,12.0,27.2,563,110.1,94.1,8.7,8.2,16.9,,,
367,Stephen Holt\stephen-holt--1,2011,2014,Saint Mary's (CA),WCC,127,3962,18.5,.591,.524,5.2,11.7,8.4,15.0,2.7,0.1,13.7,17.8,1391,124.1,101.1,11.5,5.5,16.9,5.0,1.6,6.6
368,Kaspars Kambala\kaspars-kambala-1,1998,2001,Nevada-Las Vegas,Total,113,,,.595,.548,,,,,,,15.2,,,,,10.2,6.7,16.9,,,
369,Brian Roberts\brian-roberts-1,2005,2008,Dayton,A-10,125,3902,,.596,.554,,,5.4,22.3,,0.3,14.5,26.8,,,,13.0,3.9,16.9,,,
370,Damian Saunders\damian-saunders-1,2008,2011,Duquesne,A-10,127,4073,24.2,.546,.550,10.8,18.4,13.7,13.4,4.1,6.9,15.4,19.3,888,106.1,88.2,7.1,9.8,16.9,2.0,8.0,10.0
371,Josh Shipp\josh-shipp-1,2005,2009,UCLA,Pac-10,140,4215,,.569,.539,,,7.6,11.7,,0.8,13.3,20.7,,,,9.2,7.8,16.9,,,
372,Chase Tapley\chase-tapley-1,2010,2013,San Diego State,MWC,134,3813,20.1,.567,.549,2.4,10.6,6.5,16.5,3.0,1.6,11.9,20.7,1419,115.7,95.0,9.8,7.1,16.9,5.0,2.9,7.9
373,Romeo Travis\romeo-travis-1,2004,2007,Akron,MAC,122,3388,,.557,.531,,,15.0,15.8,,4.0,14.2,22.9,,,,7.0,10.0,16.9,,,
374,Alan Williams\alan-williams-2,2012,2015,UC-Santa Barbara,Big West,112,3026,31.4,.540,.492,16.2,28.3,22.3,10.1,2.2,8.3,10.9,32.0,1653,112.8,92.1,10.1,6.8,16.9,1.4,3.6,5.1
375,Joshua Braun\joshua-braun-1,2015,2018,Grand Canyon,WAC,122,3641,20.3,.594,.536,5.2,12.2,8.7,7.8,1.5,2.1,9.2,21.9,1548,121.7,99.5,10.8,6.0,16.8,4.0,-0.1,3.9
376,Taylor Braun\taylor-braun-1,2011,2014,North Dakota State,Summit,116,3495,24.0,.598,.542,4.0,20.1,12.3,19.6,2.7,0.9,16.3,25.5,1636,116.0,98.4,11.0,5.8,16.8,3.4,0.9,4.3
377,Jeremy Chappell\jeremy-chappell-1,2006,2009,Robert Morris,NEC,124,4187,,.572,.551,,,8.6,14.7,,1.1,13.4,21.5,,,,9.8,7.1,16.8,,,
378,Eric Coleman\eric-coleman-1,2005,2008,Northern Iowa,MVC,128,3344,,.573,.559,,,18.6,17.8,,2.6,16.3,26.8,,,,8.8,8.1,16.8,,,
379,Jon Elmore\jon-elmore-1,2016,2019,Marshall,CUSA,133,4806,20.6,.560,.500,1.5,12.2,6.9,29.4,2.0,0.8,15.1,27.0,2765,111.5,107.8,12.4,4.4,16.8,3.9,-1.4,2.5
380,Roberto Gittens\roberto-gittens-1,1998,2001,Hofstra,AEC,124,,,.574,.560,,,,,,,23.8,,,,,7.1,9.6,16.8,,,
381,Danny Green\danny-green-1,2006,2009,North Carolina,ACC,145,2889,,.574,.540,,,10.9,15.1,,3.6,14.9,22.3,,,,6.5,10.4,16.8,,,
382,Richard Hamilton\richard-hamilton-1,1997,1999,Connecticut,Big East,103,2071,,.547,.499,,,,,,,13.2,,,,,9.5,7.2,16.8,,,
383,Larry Nance\larry-nance-2,2012,2015,Wyoming,MWC,123,3631,22.7,.587,.540,7.1,22.5,15.1,12.7,2.6,4.5,14.0,22.8,1343,111.7,91.2,8.4,8.4,16.8,1.5,4.9,6.4
384,Royce O'Neale\royce-oneale-1,2012,2015,Total,Total,134,4057,18.9,.602,.561,6.5,18.0,12.2,20.0,2.6,1.3,19.7,18.1,1361,116.4,97.4,9.8,7.1,16.8,4.4,3.0,7.4
385,Haminn Quaintance\haminn-quaintance-1,2004,2008,Total,Total,119,3341,,.570,.552,,,16.0,19.3,,5.7,22.3,23.1,,,,7.2,9.6,16.8,,,
386,Justin Robinson\justin-robinson-2,2014,2017,Monmouth,MAAC,131,4002,21.3,.561,.505,2.0,10.0,6.1,26.6,3.0,0.1,13.9,25.4,1995,113.9,101.0,10.7,6.1,16.8,4.4,-0.1,4.3
387,Jonathan Rodriguez\jonathan-rodriguez-1,2007,2010,Campbell,A-Sun,121,3968,26.0,.567,.503,8.9,22.3,15.8,16.3,2.8,1.6,15.4,28.4,492,116.7,92.8,10.7,6.2,16.8,,,
388,Matt Shaw\matt-shaw-2,2005,2008,Southern Illinois,MVC,136,3703,,.573,.530,,,12.7,6.5,,0.4,15.7,17.9,,,,8.2,8.6,16.8,,,
389,Anthony Stacey\anthony-stacey-1,1996,2000,Bowling Green State,MAC,120,,,.575,.521,,,,,,,,,,,,10.9,5.8,16.8,,,
390,Jason Thompson\jason-thompson-1,2005,2008,Rider,MAAC,122,3922,,.569,.536,,,16.7,14.3,,4.0,15.1,26.8,,,,9.8,6.9,16.8,,,
391,Marc Trasolini\marc-trasolini-1,2009,2013,Santa Clara,WCC,137,3824,24.1,.614,.578,9.3,18.0,13.5,6.5,1.4,4.9,13.4,22.9,1357,120.0,101.6,12.1,4.7,16.8,3.0,0.8,3.8
392,J.R. Vanhoose\jr-vanhoose-1,1999,2002,Marshall,MAC,113,1042,,.607,.562,,,17.2,9.5,,1.1,15.5,22.6,,,,11.4,5.4,16.8,,,
393,B.B. Waldon\bb-waldon-1,1999,2002,South Florida,CUSA,118,1004,,.552,.556,,,15.3,14.3,,1.1,17.9,20.3,,,,8.3,8.5,16.8,,,
394,Erving Walker\erving-walker-1,2009,2012,Florida,SEC,144,4358,18.5,.553,.498,1.8,9.4,5.6,24.9,2.2,0.0,15.8,22.9,1461,113.5,102.1,11.7,5.1,16.8,6.2,0.4,6.5
395,Quinndary Weatherspoon\quinndary-weatherspoon-1,2016,2019,Mississippi State,SEC,131,4081,21.8,.585,.544,5.4,13.3,9.4,15.5,2.8,1.2,15.1,24.8,1936,113.9,101.3,10.6,6.2,16.8,4.9,2.3,7.2
396,Desmond Yates\desmond-yates-1,2007,2010,Middle Tennessee,Sun Belt,122,3517,20.4,.613,.588,6.0,11.3,8.9,2.6,0.9,1.2,11.3,25.0,315,119.9,101.5,12.6,4.2,16.8,,,
397,Eric Coley\eric-coley-1,1997,2000,Tulsa,WAC,131,,,.536,.524,,,,,,,,,,,,5.0,11.7,16.7,,,
398,Dante Cunningham\dante-cunningham-1,2006,2009,Villanova,Big East,139,3780,,.561,.524,,,12.0,6.6,,2.1,17.0,15.3,,,,6.2,10.5,16.7,,,
399,Reece Gaines\reece-gaines-1,2000,2003,Louisville,CUSA,125,3946,,.577,.533,,,6.0,23.4,,0.7,16.4,26.9,,,,10.6,6.1,16.7,,,
400,Jason Gardner\jason-gardner-1,2000,2003,Arizona,Pac-10,136,2416,,.563,.508,,,5.9,22.9,,0.0,15.5,21.0,,,,9.6,7.1,16.7,,,
401,John Goldsberry\john-goldsberry-1,2003,2006,North Carolina-Wilmington,CAA,121,3862,,.593,.559,,,6.1,27.1,,0.3,20.0,15.2,,,,7.9,8.8,16.7,,,
402,Tyler Hall\tyler-hall-2,2016,2019,Montana State,Big Sky,126,4160,23.4,.597,.562,2.3,14.6,8.2,16.9,1.6,1.1,10.4,27.6,2254,118.6,110.4,13.9,2.7,16.7,5.1,-2.6,2.5
403,Jerel McNeal\jerel-mcneal-1,2006,2009,Marquette,Big East,130,4011,,.524,.490,,,8.6,23.3,,1.2,18.7,27.8,,,,6.2,10.5,16.7,,,
404,Jerome Tillman\jerome-tillman-1,2006,2009,Ohio,MAC,122,3510,,.604,.562,,,15.1,8.1,,1.5,14.0,24.6,,,,10.9,5.8,16.7,,,
405,Brian Voelkel\brian-voelkel-1,2011,2014,Vermont,AEC,134,4134,19.0,.499,.431,10.0,24.7,17.5,31.4,3.2,0.7,26.8,14.3,1226,109.0,89.7,6.6,10.1,16.7,2.0,4.5,6.4
406,Patric Young\patric-young-1,2011,2014,Florida,SEC,150,3638,20.8,.581,.577,11.7,17.2,14.5,6.6,1.7,4.9,14.3,19.3,1281,115.9,92.6,8.8,7.9,16.7,2.8,5.3,8.1
407,Mark Zoller\mark-zoller-1,2004,2007,Pennsylvania,Ivy,115,2970,,.592,.567,,,15.5,11.3,,1.3,16.6,24.0,,,,8.8,7.9,16.7,,,
408,Dwayne Evans\dwayne-evans-1,2011,2014,Saint Louis,A-10,134,3616,21.0,.559,.512,10.0,23.1,16.3,8.0,2.2,2.5,14.8,23.2,1448,109.0,89.1,7.6,9.0,16.6,0.9,4.0,4.9
409,C.J. Fair\cj-fair-1,2011,2014,Syracuse,Total,143,4251,19.2,.523,.484,7.3,15.4,11.2,5.8,2.3,3.3,11.4,22.0,1529,109.8,94.8,8.3,8.3,16.6,1.8,2.9,4.8
410,DeMarco Johnson\demarco-johnson-1,1996,1998,Charlotte,CUSA,91,2001,,.555,.503,,,,,,,11.6,,,,,8.6,8.0,16.6,,,
411,Trajan Langdon\trajan-langdon-1,1997,1999,Duke,ACC,105,2089,,.628,.579,,,,,,,11.8,,,,,11.5,5.1,16.6,,,
412,Adam Mark\adam-mark-1,2001,2004,Belmont,Total,112,2621,,.668,.677,,,14.0,21.8,,1.6,15.7,25.5,,,,13.3,3.3,16.6,,,
413,Mason Plumlee\mason-plumlee-1,2010,2013,Duke,ACC,141,3652,22.0,.584,.575,10.8,23.7,17.3,11.1,1.8,5.0,19.2,20.2,1441,111.4,90.9,8.3,8.2,16.6,3.5,6.5,10.0
